commits,commits_per_month,changes,changes_per_commit,changes_per_month,grade
38,7,1939,51,387,7.4
36,7,3510,97,702,9.27
22,4,1537,69,307,7.47
11,2,930,84,186,7.63
19,3,816,42,163,6.04
13,2,929,71,185,6.9
43,8,433,10,86,5.97
27,5,2521,93,504,8.66
27,5,2330,86,466,8.38
15,3,131,8,26,4.92
39,7,3463,88,692,8.89
24,4,828,34,165,5.99
21,4,550,26,110,5.79
20,4,350,17,70,5.49
28,5,1668,59,333,7.27
34,6,2032,59,406,7.5
48,9,4379,91,875,9.44
35,7,1122,32,224,6.68
17,3,1095,64,219,7.01
40,8,2320,58,464,7.92
22,4,2123,96,424,8.55
29,5,733,25,146,5.88
25,5,503,20,100,5.79
32,6,185,5,37,5.37
49,9,978,19,195,6.57
29,5,633,21,126,5.73
33,6,2035,61,407,7.59
33,6,2635,79,527,8.32
35,7,730,20,146,6.22
36,7,1334,37,266,6.86
37,7,460,12,92,5.86
13,2,1253,96,250,7.9
32,6,3007,93,601,8.89
33,6,857,25,171,6.15
32,6,1562,48,312,7.09
50,10,3036,60,607,8.41
27,5,435,16,87,5.57
30,6,1808,60,361,7.6
39,7,2776,71,555,8.2
16,3,327,20,65,5.31
12,2,719,59,143,6.51
49,9,2593,52,518,7.89
40,8,3375,84,675,8.97
43,8,929,21,185,6.42
10,2,920,92,184,8.08
17,3,799,47,159,6.31
15,3,699,46,139,6.44
43,8,611,14,122,6.14
17,3,1629,95,325,8.26
17,3,250,14,50,5.02
47,9,4587,97,917,9.69
48,9,4630,96,926,9.64
49,9,4558,93,911,9.52
35,7,715,20,143,6.21
24,4,1319,54,263,6.8
34,6,2256,66,451,7.77
13,2,992,76,198,7.1
14,2,1139,81,227,7.23
46,9,4180,90,836,9.41
22,4,1683,76,336,7.74
33,6,2839,86,567,8.58
32,6,2399,74,479,8.13
28,5,230,8,46,5.23
17,3,373,21,74,5.29
49,9,4353,88,870,9.33
22,4,113,5,22,4.85
31,6,940,30,188,6.38
20,4,1523,76,304,7.84
33,6,986,29,197,6.31
47,9,4275,90,855,9.41
38,7,233,6,46,5.58
12,2,1157,96,231,7.99
24,4,483,20,96,5.42
26,5,604,23,120,5.87
45,9,3943,87,788,9.29
48,9,2265,47,453,7.68
42,8,1693,40,338,7.19
41,8,2292,55,458,7.81
24,4,1722,71,344,7.48
47,9,2893,61,578,8.24
43,8,4180,97,836,9.46
38,7,3775,99,755,9.33
35,7,2253,64,450,7.96
36,7,2340,65,468,7.98
16,3,332,20,66,5.32
28,5,2730,97,546,8.8
42,8,3589,85,717,8.99
28,5,387,13,77,5.43
44,8,474,10,94,5.98
42,8,3675,87,735,9.07
20,4,1968,98,393,8.72
29,5,2318,79,463,8.06
26,5,2320,89,464,8.53
46,9,1613,35,322,7.19
44,8,3493,79,698,8.74
42,8,711,16,142,6.24
42,8,4086,97,817,9.47
18,3,1225,68,245,7.11
45,9,1462,32,292,7.09
42,8,2305,54,461,7.76
31,6,1777,57,355,7.46
42,8,3147,74,629,8.56
16,3,1331,83,266,7.84
44,8,3577,81,715,8.82
14,2,705,50,141,6.0
29,5,809,27,161,5.97
49,9,3721,75,744,8.81
47,9,1425,30,285,7.0
29,5,2400,82,480,8.18
41,8,1891,46,378,7.43
10,2,845,84,169,7.77
28,5,1148,41,229,6.54
41,8,1520,37,304,7.07
39,7,883,22,176,6.24
42,8,849,20,169,6.38
25,5,2322,92,464,8.7
42,8,4179,99,835,9.55
13,2,207,15,41,4.66
25,5,140,5,28,5.21
29,5,2857,98,571,8.81
36,7,2335,64,467,7.96
21,4,1112,52,222,6.84
34,6,689,20,137,5.92
31,6,1937,62,387,7.66
17,3,239,14,47,4.97
44,8,2020,45,404,7.4
11,2,748,68,149,6.97
36,7,140,3,28,5.52
33,6,1526,46,305,6.98
15,3,1417,94,283,8.37
27,5,1531,56,306,7.18
31,6,1391,44,278,6.95
13,2,977,75,195,7.06
15,3,866,57,173,6.89
27,5,1221,45,244,6.73
37,7,3373,91,674,9.01
42,8,2146,51,429,7.63
30,6,449,14,89,5.76
23,4,1644,71,328,7.5
18,3,601,33,120,5.71
49,9,666,13,133,6.33
32,6,1615,50,323,7.16
43,8,952,22,190,6.46
16,3,1385,86,277,7.97
25,5,582,23,116,5.92
43,8,2650,61,530,8.03
23,4,417,18,83,5.37
44,8,3203,72,640,8.47
12,2,626,52,125,6.23
36,7,450,12,90,5.87
11,2,520,47,104,6.14
32,6,2596,81,519,8.4
34,6,967,28,193,6.25
26,5,2345,90,469,8.57
29,5,1707,58,341,7.22
45,9,3544,78,708,8.93
37,7,1595,43,319,7.09
35,7,1018,29,203,6.56
46,9,998,21,199,6.64
46,9,2971,64,594,8.37
31,6,2544,82,508,8.45
20,4,471,23,94,5.73
17,3,1434,84,286,7.81
33,6,1555,47,311,7.02
11,2,448,40,89,5.86
38,7,856,22,171,6.25
35,7,3118,89,623,8.96
36,7,2276,63,455,7.91
27,5,382,14,76,5.48
22,4,2161,98,432,8.62
38,7,2489,65,497,7.97
34,6,1124,33,224,6.44
26,5,882,33,176,6.3
33,6,3211,97,642,9.02
25,5,1998,79,399,8.18
42,8,854,20,170,6.38
13,2,500,38,100,5.59
31,6,1005,32,201,6.46
23,4,1857,80,371,7.87
34,6,2632,77,526,8.21
23,4,1121,48,224,6.59
36,7,3408,94,681,9.16
30,6,734,24,146,6.16
29,5,2311,79,462,8.06
13,2,823,63,164,6.58
11,2,992,90,198,7.86
48,9,183,3,36,5.9
16,3,849,53,169,6.63
20,4,1253,62,250,7.29
45,9,4234,94,846,9.56
30,6,1055,35,211,6.6
28,5,1413,50,282,6.91
39,7,3125,80,625,8.56
21,4,193,9,38,5.08
41,8,1001,24,200,6.56
25,5,2461,98,492,8.93
39,7,288,7,57,5.62
30,6,2537,84,507,8.57
18,3,1317,73,263,7.31
41,8,1249,30,249,6.79
19,3,1416,74,283,7.31
35,7,1105,31,221,6.65
19,3,1777,93,355,8.07
47,9,4231,90,846,9.39
48,9,3438,71,687,8.65
16,3,581,36,116,5.96
12,2,462,38,92,5.67
11,2,102,9,20,4.58
20,4,1350,67,270,7.49
11,2,1019,92,203,7.94
26,5,873,33,174,6.29
36,7,1086,30,217,6.59
28,5,1402,50,280,6.9
32,6,2930,91,586,8.81
37,7,3059,82,611,8.66
20,4,1119,55,223,7.01
39,7,1530,39,306,6.92
27,5,1388,51,277,6.98
23,4,2264,98,452,8.58
38,7,214,5,42,5.54
26,5,860,33,172,6.28
22,4,466,21,93,5.54
47,9,490,10,98,6.2
25,5,1134,45,226,6.8
44,8,1165,26,233,6.63
27,5,674,24,134,5.9
33,6,1553,47,310,7.02
20,4,177,8,35,5.11
48,9,4030,83,806,9.13
22,4,279,12,55,5.16
30,6,1241,41,248,6.85
18,3,1575,87,315,7.88
41,8,810,19,162,6.37
47,9,2658,56,531,8.04
48,9,530,11,106,6.24
49,9,1306,26,261,6.85
46,9,3180,69,636,8.56
25,5,1522,60,304,7.41
29,5,2403,82,480,8.18
15,3,406,27,81,5.68
17,3,1059,62,211,6.92
20,4,201,10,40,5.19
44,8,1721,39,344,7.14
44,8,4138,94,827,9.34
26,5,1498,57,299,7.25
34,6,1263,37,252,6.6
21,4,217,10,43,5.13
30,6,901,30,180,6.4
35,7,840,24,168,6.36
34,6,1291,37,258,6.62
13,2,825,63,165,6.59
35,7,677,19,135,6.16
32,6,1621,50,324,7.17
41,8,1650,40,330,7.2
19,3,879,46,175,6.18
40,8,1016,25,203,6.61
10,2,939,93,187,8.13
14,2,1026,73,205,6.91
30,6,2925,97,585,9.09
27,5,2665,98,533,8.87
32,6,2226,69,445,7.93
29,5,653,22,130,5.77
32,6,2115,66,423,7.8
35,7,3427,97,685,9.3
16,3,423,26,84,5.55
43,8,115,2,23,5.67
16,3,645,40,129,6.12
22,4,1048,47,209,6.59
37,7,3632,98,726,9.29
16,3,893,55,178,6.72
26,5,2024,77,404,8.06
20,4,217,10,43,5.2
24,4,214,8,42,4.93
40,8,1258,31,251,6.84
38,7,2381,62,476,7.85
22,4,542,24,108,5.66
47,9,1856,39,371,7.36
18,3,1419,78,283,7.52
43,8,3114,72,622,8.47
39,7,1613,41,322,7.0
24,4,196,8,39,4.94
30,6,292,9,58,5.56
31,6,2318,74,463,8.15
44,8,2325,52,465,7.67
36,7,348,9,69,5.74
19,3,1005,52,201,6.44
21,4,1727,82,345,8.03
46,9,664,14,132,6.35
40,8,663,16,132,6.24
48,9,3467,72,693,8.68
38,7,1385,36,277,6.81
41,8,676,16,135,6.24
39,7,1351,34,270,6.73
34,6,2832,83,566,8.45
22,4,123,5,24,4.86
15,3,564,37,112,6.08
23,4,1922,83,384,7.99
10,2,999,99,199,8.37
48,9,1618,33,323,7.13
25,5,865,34,173,6.37
17,3,1323,77,264,7.54
28,5,657,23,131,5.83
20,4,151,7,30,5.08
24,4,1716,71,343,7.48
47,9,636,13,127,6.32
30,6,1054,35,210,6.6
28,5,1302,46,260,6.75
17,3,650,38,130,5.97
40,8,800,20,160,6.4
19,3,910,47,182,6.24
42,8,3339,79,667,8.75
37,7,1650,44,330,7.14
16,3,531,33,106,5.83
38,7,1410,37,282,6.84
34,6,255,7,51,5.41
18,3,435,24,87,5.35
38,7,1608,42,321,7.04
15,3,562,37,112,6.08
34,6,796,23,159,6.05
34,6,1031,30,206,6.33
29,5,648,22,129,5.76
50,10,1391,27,278,7.09
40,8,3205,80,641,8.8
32,6,2429,75,485,8.17
45,9,1490,33,298,7.12
41,8,1762,42,352,7.29
25,5,2121,84,424,8.38
25,5,1205,48,241,6.92
27,5,2280,84,456,8.3
36,7,3129,86,625,8.84
25,5,188,7,37,5.26
47,9,1399,29,279,6.96
40,8,755,18,151,6.34
44,8,1453,33,290,6.89
32,6,1529,47,305,7.05
33,6,2019,61,403,7.58
14,2,640,45,128,5.8
43,8,4209,97,841,9.48
13,2,826,63,165,6.59
16,3,1359,84,271,7.89
18,3,969,53,193,6.52
25,5,1699,67,339,7.69
37,7,1532,41,306,7.02
33,6,1180,35,236,6.55
21,4,403,19,80,5.49
34,6,2145,63,429,7.65
38,7,365,9,73,5.73
41,8,3498,85,699,9.0
35,7,2237,63,447,7.94
47,9,1351,28,270,6.93
27,5,2388,88,477,8.46
47,9,4694,99,938,9.77
48,9,2894,60,578,8.2
20,4,1321,66,264,7.44
19,3,1241,65,248,6.94
50,10,238,4,47,6.15
14,2,483,34,96,5.35
30,6,1176,39,235,6.76
19,3,1113,58,222,6.67
42,8,765,18,153,6.31
27,5,903,33,180,6.25
33,6,2404,72,480,8.03
19,3,1523,80,304,7.54
27,5,950,35,190,6.34
11,2,484,44,96,6.0
41,8,1135,27,227,6.68
36,7,2111,58,422,7.72
45,9,456,10,91,6.2
19,3,1803,94,360,8.11
27,5,1084,40,216,6.53
40,8,1215,30,243,6.81
19,3,1819,95,363,8.15
32,6,2703,84,540,8.52
41,8,170,4,34,5.75
38,7,914,24,182,6.31
29,5,1706,58,341,7.22
21,4,2083,99,416,8.71
30,6,2639,87,527,8.7
17,3,1604,94,320,8.21
43,8,3512,81,702,8.83
47,9,4526,96,905,9.64
36,7,2202,61,440,7.83
27,5,1218,45,243,6.73
46,9,3186,69,637,8.56
12,2,375,31,75,5.39
44,8,996,22,199,6.47
30,6,1779,59,355,7.56
42,8,3282,78,656,8.71
45,9,328,7,65,6.07
11,2,596,54,119,6.42
43,8,765,17,153,6.28
42,8,3114,74,622,8.55
25,5,1879,75,375,8.0
36,7,3139,87,627,8.87
17,3,463,27,92,5.52
18,3,1559,86,311,7.83
13,2,1228,94,245,7.82
35,7,1802,51,360,7.45
11,2,218,19,43,5.01
28,5,2039,72,407,7.8
50,10,1551,31,310,7.24
22,4,1639,74,327,7.66
36,7,3389,94,677,9.14
44,8,3697,84,739,8.94
45,9,4052,90,810,9.4
31,6,2322,74,464,8.15
35,7,1171,33,234,6.73
25,5,1999,79,399,8.18
46,9,342,7,68,6.07
20,4,1706,85,341,8.2
31,6,666,21,133,6.02
43,8,2669,62,533,8.06
34,6,2765,81,553,8.37
49,9,1675,34,335,7.16
50,10,1977,39,395,7.57
48,9,2505,52,501,7.88
16,3,543,33,108,5.84
35,7,1485,42,297,7.09
38,7,2087,54,417,7.54
33,6,1500,45,300,6.95
15,3,335,22,67,5.49
47,9,201,4,40,5.95
24,4,359,14,71,5.18
22,4,2193,99,438,8.67
45,9,3095,68,619,8.54
13,2,475,36,95,5.51
15,3,311,20,62,5.41
24,4,966,40,193,6.23
11,2,441,40,88,5.86
27,5,1707,63,341,7.45
38,7,2314,60,462,7.78
12,2,820,68,164,6.87
15,3,784,52,156,6.68
34,6,2116,62,423,7.61
25,5,1245,49,249,6.98
20,4,267,13,53,5.31
43,8,109,2,21,5.6
37,7,268,7,53,5.63
27,5,1837,68,367,7.65
37,7,3378,91,675,9.02
11,2,1040,94,208,8.03
46,9,1435,31,287,7.04
26,5,1349,51,269,7.01
20,4,1987,99,397,8.76
25,5,2197,87,439,8.5
18,3,114,6,22,4.56
40,8,1211,30,242,6.8
30,6,547,18,109,5.92
22,4,344,15,68,5.29
34,6,1037,30,207,6.33
48,9,2395,49,479,7.77
35,7,633,18,126,6.11
36,7,1065,29,213,6.56
12,2,846,70,169,6.95
44,8,2378,54,475,7.74
34,6,2920,85,584,8.54
15,3,1319,87,263,8.09
20,4,1962,98,392,8.72
21,4,1613,76,322,7.8
27,5,1092,40,218,6.54
22,4,1807,82,361,7.98
15,3,158,10,31,4.97
35,7,208,5,41,5.59
21,4,382,18,76,5.46
32,6,2018,63,403,7.67
48,9,4251,88,850,9.33
12,2,674,56,134,6.38
26,5,1800,69,360,7.73
47,9,4331,92,866,9.48
31,6,612,19,122,5.94
29,5,520,17,104,5.58
10,2,303,30,60,5.59
19,3,1143,60,228,6.74
14,2,512,36,102,5.43
49,9,4054,82,810,9.09
22,4,1798,81,359,7.95
24,4,1413,58,282,6.96
11,2,302,27,60,5.33
12,2,411,34,82,5.51
30,6,1814,60,362,7.6
36,7,2207,61,441,7.83
45,9,2671,59,534,8.17
15,3,769,51,153,6.63
43,8,1476,34,295,6.95
31,6,2086,67,417,7.86
27,5,675,25,135,5.93
11,2,1041,94,208,8.03
18,3,954,53,190,6.5
18,3,367,20,73,5.18
27,5,889,32,177,6.22
41,8,3102,75,620,8.6
49,9,4895,99,979,9.77
36,7,256,7,51,5.66
33,6,3133,94,626,8.92
24,4,624,26,124,5.65
30,6,1282,42,256,6.89
16,3,1029,64,205,7.07
45,9,1149,25,229,6.8
49,9,2464,50,492,7.8
43,8,2690,62,538,8.07
34,6,831,24,166,6.09
25,5,1635,65,327,7.61
45,9,309,6,61,6.03
27,5,1468,54,293,7.1
32,6,3120,97,624,9.04
11,2,167,15,33,4.84
35,7,499,14,99,5.95
30,6,409,13,81,5.71
29,5,1604,55,320,7.09
30,6,2648,88,529,8.72
50,10,4016,80,803,9.21
46,9,1339,29,267,6.95
49,9,3262,66,652,8.45
42,8,1647,39,329,7.15
31,6,1647,53,329,7.3
17,3,913,53,182,6.57
23,4,1444,62,288,7.15
22,4,1706,77,341,7.79
40,8,1167,29,233,6.76
31,6,1311,42,262,6.86
22,4,168,7,33,4.96
38,7,2835,74,567,8.33
27,5,1253,46,250,6.78
40,8,922,23,184,6.52
36,7,3094,85,618,8.8
21,4,577,27,115,5.83
39,7,130,3,26,5.48
27,5,1629,60,325,7.33
42,8,3063,72,612,8.48
46,9,3710,80,742,9.01
49,9,3680,75,736,8.8
26,5,2042,78,408,8.09
26,5,1751,67,350,7.65
47,9,201,4,40,5.95
26,5,530,20,106,5.77
31,6,830,26,166,6.23
36,7,3221,89,644,8.95
21,4,1870,89,374,8.31
43,8,593,13,118,6.11
25,5,2293,91,458,8.65
45,9,1702,37,340,7.29
37,7,3499,94,699,9.14
42,8,619,14,123,6.15
31,6,610,19,122,5.95
48,9,1752,36,350,7.24
12,2,887,73,177,7.08
49,9,4734,96,946,9.65
26,5,1487,57,297,7.24
43,8,2874,66,574,8.23
12,2,451,37,90,5.63
47,9,4126,87,825,9.29
39,7,3450,88,690,8.88
19,3,890,46,178,6.2
46,9,2047,44,409,7.56
47,9,626,13,125,6.32
25,5,1385,55,277,7.21
49,9,890,18,178,6.52
14,2,1202,85,240,7.4
16,3,126,7,25,4.8
30,6,1225,40,245,6.82
33,6,3242,98,648,9.06
44,8,4190,95,838,9.38
43,8,4146,96,829,9.43
31,6,3068,98,613,9.11
20,4,1356,67,271,7.49
42,8,4170,99,834,9.55
47,9,366,7,73,6.09
46,9,1808,39,361,7.36
30,6,654,21,130,6.04
13,2,1058,81,211,7.3
31,6,2578,83,515,8.5
24,4,942,39,188,6.19
28,5,1978,70,395,7.72
47,9,3500,74,700,8.76
15,3,812,54,162,6.76
45,9,3302,73,660,8.73
25,5,737,29,147,6.16
42,8,280,6,56,5.84
12,2,199,16,39,4.76
50,10,4891,97,978,9.9
35,7,2081,59,416,7.77
49,9,737,15,147,6.39
41,8,571,13,114,6.13
10,2,563,56,112,6.64
13,2,1094,84,218,7.41
26,5,430,16,86,5.61
16,3,1307,81,261,7.77
44,8,551,12,110,6.07
22,4,310,14,62,5.26
40,8,3451,86,690,9.04
40,8,1096,27,219,6.69
25,5,764,30,152,6.2
40,8,3841,96,768,9.44
24,4,1710,71,342,7.47
39,7,3303,84,660,8.73
47,9,1330,28,266,6.92
15,3,710,47,142,6.49
47,9,3999,85,799,9.19
32,6,472,14,94,5.72
19,3,306,16,61,4.97
40,8,1678,41,335,7.26
49,9,1189,24,237,6.76
38,7,2457,64,491,7.93
39,7,343,8,68,5.67
11,2,303,27,60,5.33
43,8,1506,35,301,6.98
15,3,1305,87,261,8.08
24,4,2175,90,435,8.24
23,4,1973,85,394,8.07
45,9,2070,46,414,7.64
23,4,222,9,44,5.01
48,9,3225,67,645,8.48
10,2,825,82,165,7.69
23,4,1018,44,203,6.42
18,3,876,48,175,6.32
25,5,2352,94,470,8.76
32,6,728,22,145,6.04
12,2,715,59,143,6.52
12,2,267,22,53,5.02
30,6,1368,45,273,7.01
30,6,885,29,177,6.37
50,10,453,9,90,6.35
19,3,180,9,36,4.71
10,2,245,24,49,5.37
49,9,3618,73,723,8.73
17,3,533,31,106,5.68
24,4,947,39,189,6.19
46,9,1489,32,297,7.08
16,3,853,53,170,6.63
14,2,599,42,119,5.67
33,6,1497,45,299,6.94
33,6,1059,32,211,6.41
11,2,844,76,168,7.3
12,2,550,45,110,5.96
25,5,2290,91,458,8.65
35,7,1028,29,205,6.56
18,3,629,34,125,5.75
26,5,693,26,138,6.01
45,9,1033,22,206,6.69
50,10,552,11,110,6.43
14,2,1070,76,214,7.04
35,7,1173,33,234,6.73
41,8,1558,38,311,7.11
16,3,1040,65,208,7.12
17,3,1169,68,233,7.17
25,5,1743,69,348,7.77
34,6,2117,62,423,7.61
25,5,1236,49,247,6.97
42,8,3146,74,629,8.56
24,4,1816,75,363,7.64
11,2,100,9,20,4.62
18,3,673,37,134,5.87
37,7,2856,77,571,8.45
32,6,867,27,173,6.23
19,3,466,24,93,5.31
38,7,1453,38,290,6.88
27,5,127,4,25,5.07
31,6,1869,60,373,7.58
24,4,2128,88,425,8.16
18,3,1799,99,359,8.36
10,2,557,55,111,6.61
39,7,2108,54,421,7.51
32,6,307,9,61,5.51
27,5,1879,69,375,7.7
35,7,1217,34,243,6.77
36,7,912,25,182,6.39
29,5,1400,48,280,6.81
12,2,992,82,198,7.44
49,9,2441,49,488,7.77
38,7,2803,73,560,8.3
15,3,691,46,138,6.44
26,5,771,29,154,6.13
20,4,104,5,20,4.93
46,9,141,3,28,5.9
41,8,140,3,28,5.72
33,6,2535,76,507,8.19
11,2,190,17,38,4.94
20,4,671,33,134,6.13
49,9,3283,67,656,8.47
44,8,1824,41,364,7.22
42,8,157,3,31,5.69
29,5,731,25,146,5.89
30,6,2531,84,506,8.57
25,5,2455,98,491,8.92
37,7,2993,80,598,8.59
34,6,782,23,156,6.04
33,6,2575,78,515,8.26
20,4,1937,96,387,8.65
39,7,3289,84,657,8.72
37,7,3662,98,732,9.31
21,4,464,22,92,5.61
32,6,533,16,106,5.8
16,3,482,30,96,5.71
18,3,1121,62,224,6.87
32,6,2663,83,532,8.48
19,3,584,30,116,5.54
23,4,1780,77,356,7.75
17,3,1608,94,321,8.21
25,5,996,39,199,6.57
33,6,2367,71,473,7.99
44,8,296,6,59,5.83
39,7,1719,44,343,7.11
37,7,519,14,103,5.92
32,6,1067,33,213,6.48
29,5,2207,76,441,7.92
29,5,1926,66,385,7.53
33,6,700,21,140,5.98
22,4,1446,65,289,7.31
34,6,2684,78,536,8.26
25,5,1849,73,369,7.93
19,3,341,17,68,5.03
18,3,210,11,42,4.84
16,3,1490,93,298,8.24
38,7,2764,72,552,8.25
19,3,1858,97,371,8.23
13,2,543,41,108,5.7
27,5,1578,58,315,7.26
48,9,3062,63,612,8.33
40,8,3220,80,644,8.81
18,3,1225,68,245,7.11
22,4,1329,60,265,7.1
19,3,1715,90,343,7.94
25,5,1504,60,300,7.4
41,8,3485,85,697,8.99
10,2,519,51,103,6.44
44,8,3996,90,799,9.19
12,2,122,10,24,4.52
21,4,1086,51,217,6.8
43,8,3814,88,762,9.11
11,2,383,34,76,5.62
28,5,1786,63,357,7.44
37,7,967,26,193,6.41
49,9,4495,91,899,9.45
10,2,576,57,115,6.69
14,2,410,29,82,5.15
34,6,1027,30,205,6.32
19,3,806,42,161,6.02
46,9,2073,45,414,7.59
50,10,3491,69,698,8.78
49,9,4592,93,918,9.53
33,6,298,9,59,5.48
21,4,802,38,160,6.26
10,2,190,19,38,5.16
48,9,2632,54,526,7.97
30,6,1607,53,321,7.33
23,4,2233,97,446,8.54
25,5,468,18,93,5.72
43,8,2517,58,503,7.91
19,3,1517,79,303,7.51
44,8,420,9,84,5.95
31,6,759,24,151,6.13
40,8,3012,75,602,8.6
22,4,1757,79,351,7.87
46,9,1032,22,206,6.68
42,8,4066,96,813,9.44
42,8,3964,94,792,9.35
16,3,245,15,49,5.12
47,9,1271,27,254,6.87
18,3,120,6,24,4.64
44,8,1051,23,210,6.51
45,9,3809,84,761,9.17
14,2,1245,88,249,7.53
12,2,331,27,66,5.23
20,4,885,44,177,6.57
32,6,2217,69,443,7.92
29,5,2304,79,460,8.05
15,3,492,32,98,5.89
10,2,436,43,87,6.13
36,7,2902,80,580,8.6
11,2,719,65,143,6.85
17,3,307,18,61,5.15
16,3,418,26,83,5.54
12,2,680,56,136,6.4
24,4,1347,56,269,6.87
36,7,3512,97,702,9.27
43,8,600,13,120,6.12
29,5,2458,84,491,8.26
45,9,1170,26,234,6.84
14,2,117,8,23,4.28
14,2,847,60,169,6.39
27,5,2277,84,455,8.3
35,7,1930,55,386,7.6
14,2,535,38,107,5.51
18,3,719,39,143,5.95
13,2,870,66,174,6.72
10,2,591,59,118,6.76
14,2,929,66,185,6.63
23,4,208,9,41,4.99
17,3,810,47,162,6.34
31,6,746,24,149,6.13
19,3,933,49,186,6.29
35,7,1044,29,208,6.57
24,4,715,29,143,5.8
11,2,866,78,173,7.39
30,6,1053,35,210,6.6
14,2,524,37,104,5.46
35,7,3137,89,627,8.97
41,8,2846,69,569,8.36
30,6,1255,41,251,6.86
27,5,1592,58,318,7.27
49,9,3194,65,638,8.4
22,4,1637,74,327,7.66
48,9,433,9,86,6.14
46,9,1021,22,204,6.68
27,5,1292,47,258,6.83
45,9,3111,69,622,8.56
22,4,366,16,73,5.35
12,2,835,69,167,6.92
48,9,3461,72,692,8.68
29,5,1442,49,288,6.86
16,3,1557,97,311,8.4
11,2,219,19,43,5.0
29,5,2632,90,526,8.5
39,7,873,22,174,6.24
31,6,1856,59,371,7.55
26,5,2511,96,502,8.81
42,8,1536,36,307,7.03
43,8,2841,66,568,8.22
17,3,1140,67,228,7.13
38,7,3276,86,655,8.81
38,7,712,18,142,6.09
15,3,120,8,24,4.92
29,5,969,33,193,6.2
20,4,1003,50,200,6.8
38,7,1883,49,376,7.33
41,8,1180,28,236,6.73
21,4,176,8,35,5.06
25,5,1383,55,276,7.2
33,6,369,11,73,5.56
25,5,2195,87,439,8.5
38,7,630,16,126,6.01
29,5,113,3,22,4.97
38,7,130,3,26,5.49
48,9,3403,70,680,8.61
15,3,1409,93,281,8.33
27,5,442,16,88,5.57
10,2,756,75,151,7.41
13,2,701,53,140,6.19
38,7,1104,29,220,6.52
49,9,1331,27,266,6.88
33,6,1456,44,291,6.9
29,5,227,7,45,5.16
24,4,1624,67,324,7.32
31,6,2445,78,489,8.31
25,5,1791,71,358,7.85
30,6,1682,56,336,7.44
13,2,651,50,130,6.06
49,9,4393,89,878,9.37
29,5,416,14,83,5.45
13,2,925,71,185,6.9
15,3,652,43,130,6.32
11,2,536,48,107,6.19
11,2,244,22,48,5.11
29,5,1304,44,260,6.66
40,8,1849,46,369,7.44
37,7,2489,67,497,8.05
21,4,537,25,107,5.75
19,3,1326,69,265,7.11
14,2,609,43,121,5.71
14,2,1048,74,209,6.96
34,6,373,10,74,5.53
34,6,398,11,79,5.56
38,7,715,18,143,6.1
22,4,1789,81,357,7.94
22,4,301,13,60,5.23
22,4,1414,64,282,7.26
13,2,187,14,37,4.6
45,9,681,15,136,6.4
30,6,1671,55,334,7.41
26,5,1660,63,332,7.5
11,2,156,14,31,4.81
10,2,280,28,56,5.52
29,5,2529,87,505,8.37
17,3,817,48,163,6.36
32,6,1670,52,334,7.24
34,6,929,27,185,6.2
37,7,463,12,92,5.85
50,10,3073,61,614,8.45
49,9,785,16,157,6.44
23,4,711,30,142,5.87
49,9,3367,68,673,8.53
27,5,176,6,35,5.17
34,6,3091,90,618,8.74
23,4,435,18,87,5.4
25,5,971,38,194,6.53
50,10,1251,25,250,7.0
43,8,534,12,106,6.05
41,8,2915,71,583,8.43
24,4,2197,91,439,8.28
34,6,2674,78,534,8.25
47,9,2213,47,442,7.67
22,4,2006,91,401,8.34
22,4,255,11,51,5.15
45,9,432,9,86,6.16
38,7,3728,98,745,9.28
37,7,2248,60,449,7.78
38,7,641,16,128,6.02
18,3,932,51,186,6.44
48,9,981,20,196,6.6
43,8,2579,59,515,7.96
16,3,472,29,94,5.68
25,5,1694,67,338,7.69
12,2,1091,90,218,7.76
19,3,1489,78,297,7.46
20,4,1480,74,296,7.76
26,5,1346,51,269,7.02
47,9,989,21,197,6.63
44,8,2355,53,471,7.71
44,8,3122,70,624,8.4
23,4,1528,66,305,7.3
39,7,476,12,95,5.83
17,3,1132,66,226,7.09
21,4,1977,94,395,8.51
35,7,1807,51,361,7.45
32,6,2462,76,492,8.21
43,8,1362,31,272,6.83
20,4,1518,75,303,7.81
13,2,133,10,26,4.42
47,9,4359,92,871,9.49
46,9,1740,37,348,7.29
46,9,1236,26,247,6.85
25,5,2489,99,497,8.97
44,8,513,11,102,6.02
16,3,106,6,21,4.75
26,5,2150,82,430,8.26
26,5,2195,84,439,8.33
45,9,3859,85,771,9.21
45,9,3662,81,732,9.05
10,2,304,30,60,5.58
17,3,1421,83,284,7.78
31,6,1926,62,385,7.66
10,2,777,77,155,7.49
16,3,976,61,195,6.95
17,3,194,11,38,4.85
35,7,1180,33,236,6.73
26,5,2234,85,446,8.38
26,5,597,22,119,5.86
22,4,426,19,85,5.46
32,6,580,18,116,5.88
44,8,2528,57,505,7.86
37,7,1495,40,299,6.98
16,3,1229,76,245,7.56
49,9,2213,45,442,7.6
15,3,1463,97,292,8.49
21,4,1713,81,342,7.99
28,5,1536,54,307,7.08
10,2,773,77,154,7.48
19,3,1190,62,238,6.83
32,6,1295,40,259,6.76
49,9,1876,38,375,7.32
12,2,628,52,125,6.22
35,7,764,21,152,6.25
40,8,3868,96,773,9.45
15,3,852,56,170,6.85
20,4,1084,54,216,6.96
19,3,344,18,68,5.04
