commits,commits_per_month,changes,changes_per_commit,changes_per_month,grade
60,10,1556,25,259,4.54
48,8,1619,33,269,4.14
67,11,1072,16,178,4.15
72,12,2244,31,374,5.95
51,8,586,11,97,2.81
13,2,1361,104,226,2.39
34,5,1945,57,324,3.94
21,3,111,5,18,0.94
42,7,1814,43,302,4.16
81,13,1749,21,291,5.59
20,3,2677,133,446,4.43
43,7,747,17,124,2.74
27,4,1907,70,317,3.63
3,0,610,203,101,1.01
43,7,2385,55,397,4.95
95,15,1544,16,257,5.84
61,10,1878,30,313,4.99
42,7,1060,25,176,3.14
90,15,2958,32,493,7.64
77,12,2556,33,426,6.47
90,15,174,1,29,3.91
19,3,1692,89,282,3.07
54,9,2064,38,344,4.98
2,0,1065,532,177,1.82
20,3,1113,55,185,2.29
70,11,2204,31,367,5.73
100,16,422,4,70,4.56
79,13,2778,35,463,6.93
23,3,2871,124,478,4.74
68,11,367,5,61,3.23
51,8,2317,45,386,5.14
16,2,753,47,125,1.6
84,14,142,1,23,3.62
19,3,1508,79,251,2.82
92,15,2489,27,414,7.05
8,1,470,58,78,0.95
35,5,760,21,126,2.35
94,15,1241,13,206,5.42
25,4,220,8,36,1.3
98,16,1153,11,192,5.5
71,11,2220,31,370,5.78
29,4,1328,45,221,2.88
95,15,396,4,66,4.31
75,12,655,8,109,3.88
9,1,2253,250,375,3.48
82,13,1475,17,245,5.24
25,4,1103,44,183,2.5
85,14,2403,28,400,6.67
34,5,2938,86,489,5.28
90,15,775,8,129,4.71
34,5,2795,82,465,5.08
83,13,1594,19,265,5.42
12,2,2960,246,493,4.6
39,6,407,10,67,2.08
87,14,695,7,115,4.42
88,14,901,10,150,4.72
81,13,105,1,17,3.38
50,8,538,10,89,2.72
64,10,1412,22,235,4.43
14,2,2172,155,362,3.53
79,13,2989,37,498,7.21
31,5,2850,91,475,5.11
16,2,1086,67,181,2.06
39,6,950,24,158,2.81
33,5,2306,69,384,4.4
41,6,1455,35,242,3.53
41,6,2645,64,440,5.14
73,12,397,5,66,3.49
57,9,1139,19,189,3.79
6,1,2851,475,475,4.37
43,7,2604,60,434,5.25
81,13,1267,15,211,4.94
12,2,959,79,159,1.82
98,16,1922,19,320,6.53
3,0,1341,447,223,2.15
57,9,726,12,121,3.24
39,6,2083,53,347,4.34
31,5,1361,43,226,3.09
63,10,2168,34,361,5.42
72,12,2855,39,475,6.77
72,12,1957,27,326,5.57
100,16,2533,25,422,7.39
31,5,872,28,145,2.43
7,1,300,42,50,0.69
54,9,1341,24,223,4.01
4,0,1863,465,310,2.88
94,15,2934,31,489,7.69
73,12,1827,25,304,5.41
69,11,2320,33,386,5.87
56,9,419,7,69,2.81
19,3,1721,90,286,3.11
66,11,2652,40,442,6.26
15,2,2268,151,378,3.68
75,12,345,4,57,3.46
73,12,2151,29,358,5.85
98,16,2136,21,356,6.82
87,14,1896,21,316,6.03
52,8,1314,25,219,3.81
28,4,2706,96,451,4.73
49,8,1010,20,168,3.34
77,12,1107,14,184,4.52
1,0,2025,2025,337,4.08
32,5,2924,91,487,5.22
43,7,2973,69,495,5.74
71,11,1084,15,180,4.25
54,9,867,16,144,3.37
49,8,2897,59,482,5.88
35,5,2610,74,435,4.85
78,13,2924,37,487,7.11
50,8,2250,45,375,5.03
7,1,113,16,18,0.42
88,14,1407,15,234,5.39
91,15,1182,12,197,5.28
31,5,2958,95,493,5.25
38,6,2171,57,361,4.44
76,12,1499,19,249,5.03
90,15,844,9,140,4.8
49,8,1143,23,190,3.52
98,16,2768,28,461,7.67
59,9,1879,31,313,4.83
12,2,1301,108,216,2.29
33,5,2675,81,445,4.9
92,15,2598,28,433,7.2
79,13,422,5,70,3.77
33,5,454,13,75,1.9
76,12,507,6,84,3.7
80,13,2933,36,488,7.16
4,0,2729,682,454,4.17
99,16,1403,14,233,5.86
76,12,1208,15,201,4.64
73,12,464,6,77,3.58
38,6,130,3,21,1.68
12,2,2224,185,370,3.58
52,8,305,5,50,2.45
88,14,1243,14,207,5.18
2,0,1733,866,288,2.93
32,5,2159,67,359,4.19
46,7,1736,37,289,4.13
96,16,492,5,82,4.58
89,14,723,8,120,4.5
85,14,1205,14,200,5.06
56,9,1226,21,204,3.89
32,5,2102,65,350,4.11
8,1,1422,177,237,2.3
32,5,2597,81,432,4.78
35,5,2102,60,350,4.17
32,5,2432,76,405,4.56
78,13,2579,33,429,6.64
29,4,2544,87,424,4.53
46,7,2561,55,426,5.24
84,14,1103,13,183,4.91
56,9,2307,41,384,5.35
9,1,1282,142,213,2.11
76,12,818,10,136,4.12
55,9,2694,48,449,5.85
19,3,1262,66,210,2.48
48,8,1984,41,330,4.63
83,13,2042,24,340,6.02
92,15,2101,22,350,6.53
3,0,1481,493,246,2.36
98,16,1626,16,271,6.14
82,13,655,7,109,4.14
9,1,2728,303,454,4.14
14,2,424,30,70,1.11
80,13,2915,36,485,7.13
57,9,404,7,67,2.81
90,15,1053,11,175,5.08
97,16,687,7,114,4.86
68,11,2032,29,338,5.46
91,15,2841,31,473,7.5
48,8,217,4,36,2.25
16,2,2522,157,420,4.04
93,15,1134,12,189,5.26
87,14,2099,24,349,6.3
80,13,830,10,138,4.34
25,4,2666,106,444,4.62
91,15,824,9,137,4.8
97,16,677,6,112,4.84
26,4,2699,103,449,4.68
4,0,2328,582,388,3.58
2,0,2216,1108,369,3.74
42,7,1947,46,324,4.34
2,0,1517,758,252,2.57
7,1,1121,160,186,1.86
11,1,932,84,155,1.64
31,5,2968,95,494,5.26
26,4,2232,85,372,4.05
55,9,1591,28,265,4.36
92,15,814,8,135,4.8
81,13,186,2,31,3.49
56,9,2004,35,334,4.94
24,4,2811,117,468,4.8
86,14,1020,11,170,4.84
66,11,1278,19,213,4.41
72,12,1618,22,269,5.11
35,5,2581,73,430,4.81
60,10,1412,23,235,4.35
10,1,2527,252,421,3.86
80,13,1526,19,254,5.27
6,1,1466,244,244,2.36
29,4,2094,72,349,3.92
30,5,366,12,61,1.72
40,6,1760,44,293,3.92
80,13,785,9,130,4.27
43,7,2268,52,378,4.79
60,10,1418,23,236,4.35
74,12,1179,15,196,4.56
14,2,1729,123,288,2.92
20,3,1855,92,309,3.31
48,8,1078,22,179,3.41
83,13,933,11,155,4.53
60,10,1689,28,281,4.72
2,0,1026,513,171,1.75
74,12,2112,28,352,5.81
21,3,649,30,108,1.68
19,3,691,36,115,1.7
21,3,1537,73,256,2.89
30,5,2135,71,355,4.12
80,13,2007,25,334,5.92
33,5,424,12,70,1.86
89,14,1548,17,258,5.61
33,5,2662,80,443,4.89
24,4,458,19,76,1.6
86,14,343,3,57,3.93
1,0,881,881,146,1.78
14,2,2121,151,353,3.46
43,7,865,20,144,2.9
64,10,2774,43,462,6.26
53,8,483,9,80,2.71
49,8,1915,39,319,4.56
26,4,1584,60,264,3.17
28,4,1945,69,324,3.7
30,5,1426,47,237,3.16
56,9,2556,45,426,5.68
3,0,1299,433,216,2.08
48,8,2768,57,461,5.69
83,13,1362,16,227,5.11
20,3,2816,140,469,4.62
13,2,2768,212,461,4.34
14,2,958,68,159,1.85
42,7,1784,42,297,4.12
16,2,1656,103,276,2.85
88,14,953,10,158,4.78
12,2,547,45,91,1.25
62,10,1342,21,223,4.29
87,14,2312,26,385,6.59
23,3,1481,64,246,2.85
29,4,612,21,102,1.91
59,9,2509,42,418,5.68
53,8,2278,42,379,5.12
78,13,2146,27,357,6.06
90,15,2289,25,381,6.74
49,8,881,17,146,3.16
70,11,1155,16,192,4.32
51,8,2039,39,339,4.76
56,9,895,15,149,3.45
12,2,2309,192,384,3.69
24,4,1834,76,305,3.47
74,12,1470,19,245,4.95
58,9,835,14,139,3.41
52,8,877,16,146,3.22
76,12,1467,19,244,4.99
69,11,2955,42,492,6.72
39,6,2332,59,388,4.68
12,2,282,23,47,0.88
15,2,2107,140,351,3.45
8,1,2482,310,413,3.8
59,9,1350,22,225,4.12
100,16,1100,11,183,5.47
77,12,2253,29,375,6.06
40,6,2907,72,484,5.47
83,13,311,3,51,3.7
41,6,533,13,88,2.29
81,13,2846,35,474,7.06
14,2,2293,163,382,3.7
82,13,506,6,84,3.94
99,16,803,8,133,5.05
36,6,1286,35,214,3.21
68,11,197,2,32,3.0
65,10,746,11,124,3.55
74,12,1241,16,206,4.64
29,4,2232,76,372,4.11
63,10,2886,45,481,6.39
3,0,1302,434,217,2.09
28,4,2766,98,461,4.81
71,11,808,11,134,3.88
40,6,1005,25,167,2.9
45,7,843,18,140,2.91
95,15,2784,29,464,7.51
44,7,2676,60,446,5.36
15,2,1222,81,203,2.23
45,7,1572,34,262,3.89
29,4,2593,89,432,4.6
73,12,115,1,19,3.11
14,2,2252,160,375,3.64
86,14,974,11,162,4.77
88,14,272,3,45,3.87
56,9,2369,42,394,5.43
64,10,432,6,72,3.11
13,2,1139,87,189,2.08
53,8,1267,23,211,3.76
44,7,1449,32,241,3.71
41,6,1163,28,193,3.14
51,8,2842,55,473,5.84
39,6,1768,45,294,3.91
36,6,2870,79,478,5.35
42,7,1416,33,236,3.63
29,4,1360,46,226,2.92
45,7,1148,25,191,3.32
85,14,2193,25,365,6.39
39,6,2784,71,464,5.29
95,15,819,8,136,4.87
8,1,1586,198,264,2.53
44,7,1041,23,173,3.16
45,7,1080,24,180,3.23
30,5,532,17,88,1.94
37,6,2605,70,434,5.01
91,15,1544,16,257,5.76
44,7,2477,56,412,5.09
17,2,359,21,59,1.08
100,16,2285,22,380,7.06
96,16,845,8,140,5.05
29,4,102,3,17,1.22
82,13,556,6,92,4.01
85,14,557,6,92,4.19
13,2,1617,124,269,2.75
13,2,2757,212,459,4.33
78,13,2919,37,486,7.1
97,16,634,6,105,4.79
2,0,998,499,166,1.71
97,16,2219,22,369,6.91
91,15,824,9,137,4.8
20,3,2913,145,485,4.75
15,2,569,37,94,1.33
71,11,1469,20,244,4.76
1,0,2902,2902,483,5.84
76,12,1134,14,189,4.54
1,0,1600,1600,266,3.23
25,4,2356,94,392,4.2
60,10,1725,28,287,4.77
3,0,2726,908,454,4.3
47,7,1645,35,274,4.03
16,2,2457,153,409,3.95
29,4,1082,37,180,2.55
79,13,180,2,30,3.45
62,10,1931,31,321,5.08
51,8,1302,25,217,3.77
75,12,1342,17,223,4.8
39,6,1972,50,328,4.19
24,4,2887,120,481,4.91
45,7,814,18,135,2.87
100,16,2757,27,459,7.69
5,0,1195,239,199,1.85
22,3,1117,50,186,2.34
43,7,2354,54,392,4.91
35,5,1552,44,258,3.42
22,3,2729,124,454,4.53
18,3,2127,118,354,3.65
66,11,1631,24,271,4.88
89,14,1800,20,300,5.94
50,8,454,9,75,2.61
71,11,2208,31,368,5.76
20,3,1820,91,303,3.26
69,11,1249,18,208,4.43
37,6,1202,32,200,3.11
98,16,486,4,81,4.61
24,4,2614,108,435,4.54
75,12,694,9,115,3.93
18,3,2902,161,483,4.71
31,5,1648,53,274,3.48
20,3,473,23,78,1.42
28,4,1909,68,318,3.65
64,10,1375,21,229,4.38
73,12,752,10,125,3.97
49,8,668,13,111,2.88
34,5,197,5,32,1.57
38,6,1635,43,272,3.72
39,6,2200,56,366,4.5
88,14,941,10,156,4.77
29,4,499,17,83,1.76
48,8,279,5,46,2.33
93,15,2286,24,381,6.8
90,15,1021,11,170,5.04
32,5,2369,74,394,4.47
18,3,575,31,95,1.52
49,8,2080,42,346,4.78
35,5,1038,29,173,2.73
7,1,2246,320,374,3.47
1,0,699,699,116,1.42
51,8,2027,39,337,4.75
1,0,2950,2950,491,5.94
62,10,265,4,44,2.85
53,8,156,2,26,2.27
80,13,364,4,60,3.71
25,4,1609,64,268,3.19
49,8,681,13,113,2.89
83,13,1700,20,283,5.56
20,3,2983,149,497,4.85
84,14,1687,20,281,5.69
52,8,1768,34,294,4.42
36,6,1508,41,251,3.51
68,11,1545,22,257,4.81
7,1,595,85,99,1.11
73,12,2282,31,380,6.02
23,3,1877,81,312,3.39
39,6,1914,49,319,4.11
76,12,1471,19,245,4.99
85,14,869,10,144,4.61
20,3,2458,122,409,4.13
55,9,359,6,59,2.7
45,7,1740,38,290,4.12
53,8,1421,26,236,3.97
44,7,590,13,98,2.55
34,5,377,11,62,1.81
96,16,499,5,83,4.59
97,16,523,5,87,4.64
31,5,2120,68,353,4.12
97,16,428,4,71,4.51
1,0,2780,2780,463,5.6
77,12,831,10,138,4.15
27,4,1050,38,175,2.47
57,9,2864,50,477,6.12
79,13,1437,18,239,5.13
87,14,1778,20,296,5.87
91,15,2199,24,366,6.64
23,3,806,35,134,1.93
84,14,567,6,94,4.19
59,9,1269,21,211,4.01
7,1,665,95,110,1.21
84,14,1161,13,193,4.98
40,6,1905,47,317,4.12
61,10,2751,45,458,6.17
3,0,159,53,26,0.31
74,12,583,7,97,3.76
54,9,2088,38,348,5.01
21,3,723,34,120,1.78
82,13,576,7,96,4.04
9,1,1933,214,322,3.03
71,11,2279,32,379,5.85
4,0,2548,637,424,3.9
30,5,147,4,24,1.42
83,13,142,1,23,3.47
60,10,2386,39,397,5.65
82,13,2278,27,379,6.32
44,7,2284,51,380,4.83
85,14,2990,35,498,7.46
30,5,693,23,115,2.16
6,1,1575,262,262,2.52
79,13,1825,23,304,5.65
88,14,1752,19,292,5.86
96,16,531,5,88,4.63
93,15,2713,29,452,7.37
72,12,2533,35,422,6.34
14,2,1893,135,315,3.14
50,8,1704,34,284,4.29
12,2,2559,213,426,4.04
59,9,2569,43,428,5.76
82,13,1438,17,239,5.19
76,12,403,5,67,3.56
17,2,290,17,48,0.99
31,5,242,7,40,1.57
71,11,2624,36,437,6.32
57,9,880,15,146,3.45
92,15,1767,19,294,6.08
29,4,1565,53,260,3.2
12,2,2000,166,333,3.27
59,9,927,15,154,3.55
51,8,656,12,109,2.9
74,12,504,6,84,3.66
100,16,1987,19,331,6.66
68,11,1173,17,195,4.31
94,15,2092,22,348,6.56
38,6,122,3,20,1.67
44,7,2655,60,442,5.33
95,15,1520,16,253,5.81
30,5,998,33,166,2.58
71,11,2361,33,393,5.96
87,14,561,6,93,4.24
31,5,1854,59,309,3.76
78,13,2135,27,355,6.05
42,7,2810,66,468,5.5
1,0,221,221,36,0.46
72,12,2907,40,484,6.84
100,16,2446,24,407,7.27
44,7,1499,34,249,3.77
6,1,2142,357,357,3.34
65,10,1045,16,174,3.95
47,7,814,17,135,2.91
2,0,889,444,148,1.52
29,4,2044,70,340,3.85
69,11,146,2,24,2.95
59,9,2395,40,399,5.52
81,13,2883,35,480,7.11
52,8,1198,23,199,3.65
93,15,2623,28,437,7.25
8,1,1681,210,280,2.67
12,2,1612,134,268,2.73
4,0,2300,575,383,3.53
66,11,1233,18,205,4.35
4,0,2725,681,454,4.17
38,6,2883,75,480,5.4
56,9,1268,22,211,3.95
5,0,2959,591,493,4.44
6,1,712,118,118,1.27
3,0,1793,597,298,2.85
37,6,703,19,117,2.44
69,11,1327,19,221,4.54
39,6,1032,26,172,2.92
8,1,1079,134,179,1.81
20,3,2355,117,392,3.99
66,11,1876,28,312,5.21
60,10,559,9,93,3.2
26,4,1961,75,326,3.68
93,15,1253,13,208,5.41
58,9,1123,19,187,3.79
53,8,1390,26,231,3.93
68,11,530,7,88,3.45
90,15,2400,26,400,6.89
40,6,679,16,113,2.47
27,4,457,16,76,1.66
68,11,2737,40,456,6.41
73,12,1318,18,219,4.73
63,10,684,10,114,3.43
88,14,479,5,79,4.15
89,14,2013,22,335,6.23
51,8,370,7,61,2.52
43,7,1809,42,301,4.17
93,15,1064,11,177,5.16
48,8,1837,38,306,4.43
8,1,1429,178,238,2.31
74,12,958,12,159,4.26
67,11,1917,28,319,5.29
71,11,1190,16,198,4.39
34,5,1107,32,184,2.8
29,4,240,8,40,1.41
14,2,1300,92,216,2.32
34,5,1059,31,176,2.74
52,8,1471,28,245,4.02
4,0,828,207,138,1.32
98,16,1840,18,306,6.42
14,2,1518,108,253,2.63
64,10,2826,44,471,6.33
77,12,1799,23,299,5.45
97,16,1591,16,265,6.07
22,3,1816,82,302,3.29
22,3,1362,61,227,2.67
4,0,2243,560,373,3.44
13,2,1323,101,220,2.34
79,13,1368,17,228,5.04
28,4,2225,79,370,4.08
7,1,2117,302,352,3.29
37,6,343,9,57,1.95
90,15,2405,26,400,6.9
37,6,598,16,99,2.3
82,13,1238,15,206,4.92
79,13,1862,23,310,5.7
40,6,977,24,162,2.87
37,6,238,6,39,1.81
5,0,1007,201,167,1.57
33,5,1672,50,278,3.55
51,8,1397,27,232,3.9
60,10,2748,45,458,6.14
93,15,961,10,160,5.02
55,9,2962,53,493,6.21
87,14,1779,20,296,5.87
37,6,2256,60,376,4.54
73,12,1307,17,217,4.71
2,0,1046,523,174,1.79
48,8,1332,27,222,3.75
12,2,1783,148,297,2.97
40,6,1209,30,201,3.18
50,8,857,17,142,3.15
52,8,2064,39,344,4.82
11,1,193,17,32,0.61
60,10,2736,45,456,6.13
91,15,1474,16,245,5.67
88,14,1804,20,300,5.93
51,8,2080,40,346,4.82
21,3,1714,81,285,3.13
85,14,440,5,73,4.04
69,11,1146,16,191,4.29
20,3,1334,66,222,2.6
62,10,2765,44,460,6.2
79,13,991,12,165,4.53
13,2,619,47,103,1.37
37,6,1216,32,202,3.13
63,10,919,14,153,3.74
31,5,2230,71,371,4.26
61,10,1543,25,257,4.54
64,10,1645,25,274,4.74
20,3,490,24,81,1.44
87,14,1902,21,317,6.04
77,12,979,12,163,4.35
7,1,1387,198,231,2.25
55,9,2904,52,484,6.13
26,4,1862,71,310,3.55
70,11,1249,17,208,4.45
41,6,1554,37,259,3.67
3,0,1355,451,225,2.17
50,8,2667,53,444,5.59
56,9,719,12,119,3.21
64,10,918,14,153,3.76
6,1,1162,193,193,1.92
25,4,1714,68,285,3.33
58,9,2309,39,384,5.39
16,2,2688,168,448,4.27
85,14,1483,17,247,5.44
50,8,2194,43,365,4.95
32,5,1289,40,214,3.01
39,6,1131,29,188,3.06
69,11,393,5,65,3.28
69,11,1175,17,195,4.33
25,4,2239,89,373,4.04
21,3,1175,55,195,2.4
44,7,2448,55,408,5.06
67,11,1174,17,195,4.29
33,5,1163,35,193,2.86
65,10,855,13,142,3.7
22,3,1547,70,257,2.92
4,0,2829,707,471,4.33
89,14,1893,21,315,6.07
71,11,1545,21,257,4.87
68,11,600,8,100,3.54
50,8,2835,56,472,5.82
15,2,700,46,116,1.51
70,11,1718,24,286,5.08
18,3,1917,106,319,3.36
73,12,2391,32,398,6.17
86,14,2367,27,394,6.64
66,11,2513,38,418,6.07
25,4,2198,87,366,3.99
47,7,1917,40,319,4.4
10,1,2763,276,460,4.19
12,2,1948,162,324,3.19
27,4,1955,72,325,3.69
88,14,1910,21,318,6.07
65,10,1782,27,297,4.94
53,8,913,17,152,3.29
26,4,2434,93,405,4.33
77,12,2234,29,372,6.04
31,5,2242,72,373,4.28
10,1,543,54,90,1.08
97,16,627,6,104,4.78
93,15,3000,32,500,7.76
49,8,1405,28,234,3.87
74,12,1518,20,253,5.02
3,0,2753,917,458,4.34
35,5,2782,79,463,5.08
29,4,2520,86,420,4.5
8,1,2480,310,413,3.8
13,2,1396,107,232,2.44
17,2,2924,172,487,4.6
76,12,1823,23,303,5.46
8,1,420,52,70,0.88
61,10,2937,48,489,6.42
89,14,2053,23,342,6.28
78,13,1709,21,284,5.47
55,9,386,7,64,2.74
31,5,2977,96,496,5.28
57,9,906,15,151,3.48
54,9,988,18,164,3.53
33,5,393,11,65,1.81
47,7,1720,36,286,4.13
78,13,845,10,140,4.32
27,4,1168,43,194,2.62
57,9,510,8,85,2.95
71,11,2525,35,420,6.18
49,8,2402,49,400,5.21
59,9,2182,36,363,5.24
66,11,2425,36,404,5.95
100,16,1868,18,311,6.5
53,8,582,10,97,2.84
83,13,2241,27,373,6.29
18,3,2596,144,432,4.29
27,4,1615,59,269,3.23
55,9,2030,36,338,4.95
69,11,842,12,140,3.88
96,16,1099,11,183,5.39
47,7,1827,38,304,4.27
43,7,2892,67,482,5.64
40,6,980,24,163,2.87
20,3,1125,56,187,2.31
22,3,1575,71,262,2.96
94,15,498,5,83,4.42
75,12,2632,35,438,6.53
94,15,2923,31,487,7.67
43,7,1358,31,226,3.57
7,1,1688,241,281,2.68
87,14,1505,17,250,5.5
9,1,2265,251,377,3.49
35,5,1195,34,199,2.94
39,6,518,13,86,2.23
44,7,2400,54,400,4.99
19,3,826,43,137,1.88
97,16,2940,30,490,7.88
66,11,991,15,165,4.03
53,8,320,6,53,2.49
3,0,1538,512,256,2.45
36,6,1586,44,264,3.61
69,11,2259,32,376,5.79
43,7,2726,63,454,5.41
18,3,2620,145,436,4.32
16,2,1676,104,279,2.87
79,13,2048,25,341,5.95
19,3,643,33,107,1.63
95,15,479,5,79,4.41
51,8,881,17,146,3.2
61,10,2294,37,382,5.55
31,5,600,19,100,2.06
5,0,759,151,126,1.21
61,10,1283,21,213,4.19
41,6,1323,32,220,3.35
21,3,2458,117,409,4.15
11,1,2203,200,367,3.42
31,5,2955,95,492,5.25
21,3,2834,134,472,4.66
24,4,2338,97,389,4.16
68,11,1664,24,277,4.97
44,7,1354,30,225,3.58
84,14,2864,34,477,7.27
98,16,894,9,149,5.16
81,13,1647,20,274,5.45
26,4,1173,45,195,2.61
2,0,1365,682,227,2.32
70,11,558,7,93,3.52
75,12,2055,27,342,5.76
100,16,599,5,99,4.8
10,1,202,20,33,0.61
9,1,1260,140,210,2.08
44,7,2029,46,338,4.49
17,2,2944,173,490,4.63
48,8,609,12,101,2.78
94,15,312,3,52,4.17
78,13,2223,28,370,6.17
37,6,2655,71,442,5.08
64,10,1791,27,298,4.93
14,2,2054,146,342,3.37
13,2,1882,144,313,3.11
14,2,711,50,118,1.51
48,8,2515,52,419,5.35
10,1,2546,254,424,3.89
43,7,2484,57,414,5.09
28,4,2500,89,416,4.45
65,10,1365,21,227,4.38
24,4,1952,81,325,3.64
8,1,2154,269,359,3.34
22,3,2395,108,399,4.08
83,13,963,11,160,4.57
29,4,2146,74,357,3.99
19,3,443,23,73,1.36
74,12,2996,40,499,7.0
48,8,699,14,116,2.9
37,6,542,14,90,2.22
4,0,2136,534,356,3.29
81,13,2807,34,467,7.01
1,0,2925,2925,487,5.89
73,12,2113,28,352,5.8
100,16,1360,13,226,5.82
42,7,2462,58,410,5.04
26,4,1863,71,310,3.55
8,1,1241,155,206,2.04
45,7,603,13,100,2.59
23,3,484,21,80,1.49
74,12,1224,16,204,4.62
35,5,1142,32,190,2.87
90,15,2574,28,429,7.13
30,5,1929,64,321,3.84
98,16,2848,29,474,7.77
37,6,2612,70,435,5.02
37,6,1559,42,259,3.59
17,2,1990,117,331,3.32
11,1,1282,116,213,2.13
98,16,2973,30,495,7.94
51,8,2317,45,386,5.14
61,10,1877,30,312,4.99
50,8,2999,59,499,6.04
82,13,2828,34,471,7.06
32,5,2564,80,427,4.74
53,8,2323,43,387,5.19
52,8,1774,34,295,4.43
25,4,1296,51,216,2.76
91,15,2378,26,396,6.88
45,7,2438,54,406,5.06
40,6,2369,59,394,4.75
90,15,2257,25,376,6.7
16,2,189,11,31,0.83
52,8,2720,52,453,5.7
21,3,590,28,98,1.6
71,11,2137,30,356,5.66
51,8,1592,31,265,4.16
37,6,209,5,34,1.77
23,3,316,13,52,1.26
39,6,1996,51,332,4.22
34,5,2243,65,373,4.34
32,5,2874,89,479,5.16
80,13,1179,14,196,4.8
74,12,498,6,83,3.65
41,6,913,22,152,2.8
21,3,2917,138,486,4.78
56,9,669,11,111,3.14
94,15,2975,31,495,7.74
30,5,243,8,40,1.55
95,15,297,3,49,4.17
21,3,1392,66,232,2.7
62,10,2839,45,473,6.3
64,10,457,7,76,3.14
10,1,121,12,20,0.49
80,13,131,1,21,3.4
60,10,784,13,130,3.5
15,2,2889,192,481,4.53
94,15,1011,10,168,5.11
78,13,2819,36,469,6.96
24,4,1634,68,272,3.2
31,5,2512,81,418,4.65
35,5,2634,75,439,4.89
7,1,1133,161,188,1.88
45,7,1674,37,279,4.03
85,14,1957,23,326,6.07
2,0,2376,1188,396,4.01
37,6,665,17,110,2.38
20,3,1260,63,210,2.5
82,13,1623,19,270,5.44
84,14,1358,16,226,5.25
86,14,136,1,22,3.65
90,15,886,9,147,4.86
1,0,167,167,27,0.35
95,15,961,10,160,5.06
3,0,2097,699,349,3.32
69,11,1939,28,323,5.36
56,9,2054,36,342,5.01
96,16,1922,20,320,6.49
53,8,242,4,40,2.38
95,15,1573,16,262,5.88
91,15,852,9,142,4.84
54,9,2474,45,412,5.53
9,1,995,110,165,1.7
48,8,2458,51,409,5.27
83,13,1468,17,244,5.25
47,7,2665,56,444,5.41
81,13,619,7,103,4.07
27,4,2494,92,415,4.42
94,15,280,2,46,4.13
54,9,1855,34,309,4.7
12,2,1544,128,257,2.63
53,8,2464,46,410,5.37
31,5,1936,62,322,3.87
12,2,363,30,60,0.99
86,14,2673,31,445,7.05
9,1,2760,306,460,4.19
76,12,1596,21,266,5.16
25,4,2371,94,395,4.22
58,9,473,8,78,2.92
79,13,1719,21,286,5.51
8,1,2481,310,413,3.8
61,10,2189,35,364,5.41
14,2,2748,196,458,4.33
51,8,990,19,165,3.35
72,12,2376,33,396,6.13
43,7,2174,50,362,4.67
28,4,756,27,126,2.09
78,13,2693,34,448,6.8
97,16,768,7,128,4.97
11,1,170,15,28,0.58
38,6,2347,61,391,4.68
10,1,1768,176,294,2.8
97,16,1762,18,293,6.3
24,4,2331,97,388,4.15
24,4,760,31,126,2.01
87,14,1330,15,221,5.27
69,11,133,1,22,2.93
46,7,1231,26,205,3.45
56,9,823,14,137,3.35
11,1,1022,92,170,1.77
75,12,2075,27,345,5.78
1,0,2697,2697,449,5.43
45,7,2392,53,398,5.0
80,13,2794,34,465,6.97
36,6,741,20,123,2.47
14,2,837,59,139,1.68
38,6,859,22,143,2.67
56,9,1689,30,281,4.52
69,11,2717,39,452,6.4
88,14,2205,25,367,6.46
55,9,2266,41,377,5.27
10,1,1241,124,206,2.06
83,13,1276,15,212,4.99
96,16,2769,28,461,7.63
75,12,2955,39,492,6.96
90,15,1486,16,247,5.66
32,5,1195,37,199,2.88
55,9,747,13,124,3.23
74,12,1617,21,269,5.15
94,15,700,7,116,4.69
55,9,1750,31,291,4.58
13,2,2955,227,492,4.6
60,10,1743,29,290,4.79
70,11,120,1,20,2.94
92,15,2769,30,461,7.43
81,13,900,11,150,4.45
52,8,601,11,100,2.85
56,9,1155,20,192,3.8
75,12,405,5,67,3.54
95,15,644,6,107,4.64
3,0,2260,753,376,3.58
89,14,1410,15,235,5.42
77,12,1518,19,253,5.08
55,9,2006,36,334,4.92
40,6,2512,62,418,4.94
51,8,742,14,123,3.02
77,12,532,6,88,3.75
97,16,2576,26,429,7.39
29,4,1233,42,205,2.75
86,14,2272,26,378,6.51
61,10,296,4,49,2.87
63,10,2316,36,386,5.62
21,3,2993,142,498,4.88
36,6,1722,47,287,3.8
81,13,1947,24,324,5.86
89,14,482,5,80,4.17
47,7,2962,63,493,5.8
24,4,1669,69,278,3.25
43,7,289,6,48,2.12
98,16,659,6,109,4.84
42,7,1779,42,296,4.11
75,12,2505,33,417,6.36
57,9,1674,29,279,4.52
64,10,2993,46,498,6.55
65,10,1917,29,319,5.12
27,4,1244,46,207,2.73
20,3,750,37,125,1.8
3,0,1815,605,302,2.89
51,8,1747,34,291,4.37
47,7,2452,52,408,5.12
12,2,1622,135,270,2.74
86,14,1675,19,279,5.72
1,0,889,889,148,1.8
87,14,689,7,114,4.41
47,7,2147,45,357,4.7
36,6,413,11,68,2.02
92,15,2986,32,497,7.72
100,16,2650,26,441,7.55
6,1,1379,229,229,2.23
52,8,542,10,90,2.77
14,2,1637,116,272,2.79
37,6,1752,47,292,3.86
42,7,2541,60,423,5.14
30,5,2266,75,377,4.29
93,15,1997,21,332,6.41
